"","ID","IDLOG","AGEA","AGER","ANNINS","APE","CNAT","COUPLE","CPAYSN","CPAYSRA","CS24","CS42","CS8","CSSAL","DIPL","EMPL","EXER","GAD","GAQ","GENRE","ILN","IRA","MINE","NAT","PROV","PROVRA","PROVTRA","RECH","SAL","SCOL","SECT10","SECT21","SECT5","STAT","STATANT","STM","TACT","TP","TRAANT","TRANS","TYP","TYPEMPL","TYPMENR"
"4371",13666,89547,60,60,1986,NA,NA,"Vit en couple",352,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"60 à 69 ans","60 à 64 ans","Homme","Étranger","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Indépendant ou à son compte","Marié","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple sans enfant"
"4372",253680,58224,34,34,2005,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"30 à 39 ans","30 à 34 ans","Femme","Wallis-et-Futuna","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Nord","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Marié","Femme ou homme au foyer",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"4373",55970,26458,57,57,2019,NA,416,"Vit en couple",416,NA,NA,NA,NA,NA,"BTS, DUT, Deug, Deust, diplôme de santé ou du social niveau bac + 2, diplôme équivalent",NA,NA,"50 à 59 ans","55 à 59 ans","Femme","Étranger","A l’étranger",NA,"Étrangère","Sud","ETRA",NA,"Ne recherche pas d’emploi",NA,NA,NA,NA,NA,NA,NA,"Marié","Femme ou homme au foyer",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple sans enfant"
"4374",142138,19080,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","5 à 9 ans","Femme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Couple avec enfant(s)"
"4375",148773,104991,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","5 à 9 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Autres : ménage complexe"
"4376",73599,83589,38,38,NA,NA,NA,"Ne vit pas en couple",NA,NA,"Ouvriers qualifiés","Ouvriers qualifiés de type industriel","Ouvriers",NA,"CAP, BEP ou diplôme de niveau équivalent","Salarié du secteur privé à durée déterminée","Continue","30 à 39 ans","35 à 39 ans","Femme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,NA,"Industrie manufacturière, industries extractives  et autres ","Industrie manufacturière","Industrie","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Personne seule"
"4377",78809,99321,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","0 à 4 ans","Femme","Nouvelle-Calédonie",NA,NA,"Française (de naissance)","Nord",NA,NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Couple avec enfant(s)"
"4378",107677,70331,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 à 9 ans","0 à 4 ans","Femme","Nouvelle-Calédonie",NA,NA,"Française (de naissance)","Sud",NA,NA,NA,NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Autres : ménage complexe"
"4379",92758,73466,75,75,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"70 à 79 ans","75 à 79 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Célibataire","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Personne seule"
"4380",145292,89174,18,18,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"10 à 19 ans","15 à 19 ans","Homme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Études ou stage non rémunéré",NA,"N’a jamais travaillé","Marche à pied","Communauté",NA,NA
"4381",156849,75128,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 à 19 ans","10 à 14 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Couple avec enfant(s)"
"4382",68559,23556,46,46,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"CAP, BEP ou diplôme de niveau équivalent",NA,NA,"40 à 49 ans","45 à 49 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Iles","Iles",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Indépendant ou à son compte","Marié","Femme ou homme au foyer",NA,"A déjà travaillé","Marche à pied","Logement ordinaire",NA,"Couple avec enfant(s)"
"4383",252312,60242,35,35,NA,NA,NA,"Ne vit pas en couple",NA,NA,"Ouvriers qualifiés","Ouvriers qualifiés de type artisanal","Ouvriers","Ouvrier qualifié ou hautement qualifié, technicien d’atelier","Bac professionnel, brevet professionnel de technicien ou d’enseignement, diplôme équivalent","Salarié du secteur privé à durée indéterminée","Continue","30 à 39 ans","35 à 39 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Commerce ; réparation d'automobiles et de motocycles","Commerce","Salarié",NA,"Célibataire","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Autres : ménage complexe"
"4384",193086,101393,33,33,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,NA,"Artisan, commerçant, industriel, travailleur indépendant","Intermittente ou saisonnière","30 à 39 ans","30 à 34 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord","Nord",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Agriculture, sylviculture et pêche","Agriculture, sylviculture et pêche","Agriculture","Indépendant ou à son compte",NA,"Célibataire","Emploi","Temps partiel",NA,"Marche à pied","Logement ordinaire",NA,"Autres : ménage complexe"
"4385",70104,63379,37,37,NA,NA,NA,"Vit en couple",NA,NA,"Employés administratifs d'entreprise","Employés administratifs d'entreprise","Employés",NA,"CAP, BEP ou diplôme de niveau équivalent","Salarié du secteur privé à durée déterminée","Continue","30 à 39 ans","35 à 39 ans","Homme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Iles","Iles","Iles",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Activités scientifiques et techniques ; services administratifs et de soutien ","Activités de services administratifs et de soutien","Commerce","Salarié",NA,"Marié","Emploi","Temps complet",NA,"Marche à pied","Logement ordinaire",NA,"Couple sans enfant"
"4386",200555,46702,23,23,1998,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU",NA,NA,"20 à 29 ans","20 à 24 ans","Homme","Métropole, DOM ou autre territoire français","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Études ou stage non rémunéré",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"4387",220523,65144,33,33,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Bac professionnel, brevet professionnel de technicien ou d’enseignement, diplôme équivalent",NA,NA,"30 à 39 ans","30 à 34 ans","Homme","Nouvelle-Calédonie","Dans une autre commune en Nouvelle-Calédonie",NA,"Française (de naissance)","Nord","Iles",NA,"Cherche un emploi depuis moins d'un an",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Aide familial","En concubinage ou union libre","Chômage",NA,"A déjà travaillé","Marche à pied","Logement ordinaire",NA,"Couple sans enfant"
"4388",111998,30758,14,14,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’au collège",NA,NA,"10 à 19 ans","10 à 14 ans","Femme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Études ou stage non rémunéré",NA,"N’a jamais travaillé","Transports en commun","Logement ordinaire",NA,"Couple avec enfant(s)"
"4389",20288,91068,26,26,NA,NA,NA,"Ne vit pas en couple",514,NA,"Personnels des services directs aux particuliers","Personnels des services directs aux particuliers","Employés","Employé (par exemple : de bureau, de commerce, de la restauration, de maison)","Bac professionnel, brevet professionnel de technicien ou d’enseignement, diplôme équivalent","Salarié du secteur privé à durée indéterminée","Continue","20 à 29 ans","25 à 29 ans","Femme","Étranger","Dans le même logement que maintenant",NA,"Française (par acquisition)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Hébergement et restauration","Commerce","Salarié",NA,"Célibataire","Emploi","Temps complet",NA,"Transports en commun","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
"4390",137494,95122,32,32,NA,NA,NA,"Vit en couple",NA,NA,"Cadres de la fonction publique, professions intellectuelles et artistiques","Cadres de la fonction publique","Cadres et professions intellectuelles supérieures",NA,"Aucun diplôme mais scolarisation jusqu’en primaire","Salarié du secteur public à durée déterminée","Continue","30 à 39 ans","30 à 34 ans","Femme","Métropole, DOM ou autre territoire français","En métropole, DOM",NA,"Française (de naissance)","Sud","METR","Sud",NA,NA,NA,"Administration publique, enseignement, santé humaine et action sociale","Administration publique","Services","Salarié",NA,"En concubinage ou union libre","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"4391",86638,16541,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 à 19 ans","10 à 14 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,NA,NA,"Est inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire",NA,NA,NA,NA,"Logement ordinaire",NA,"Couple avec enfant(s)"
"4392",185202,16895,20,20,NA,NA,NA,"Ne vit pas en couple",NA,NA,NA,NA,NA,NA,"BEPC, brevet élémentaire, brevet des collèges, DNB",NA,NA,"20 à 29 ans","20 à 24 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord",NA,"Cherche un emploi depuis un an ou plus",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,NA,"Célibataire","Chômage",NA,"N’a jamais travaillé","Marche à pied","Logement ordinaire",NA,"Couple avec enfant(s)"
"4393",182886,65091,37,36,NA,"4711B",NA,"Ne vit pas en couple",NA,NA,"Employés de la fonction publique","Policiers et militaires","Employés","Employé (par exemple : de bureau, de commerce, de la restauration, de maison)",NA,"Salarié du secteur public à durée indéterminée","Intermittente ou saisonnière","30 à 39 ans","35 à 39 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord","Nord",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Commerce ; réparation d'automobiles et de motocycles","Commerce","Salarié",NA,"Célibataire","Emploi","Temps partiel",NA,"Marche à pied","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Personne seule"
"4394",38408,NA,21,21,NA,"8520Z",NA,"Ne vit pas en couple",NA,NA,"Cadres de la fonction publique, professions intellectuelles et artistiques","Cadres de la fonction publique","Cadres et professions intellectuelles supérieures","Agent de catégorie A de la fonction publique","Bac général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","Salarié du secteur public à durée indéterminée","Continue","20 à 29 ans","20 à 24 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,NA,"Administration publique, enseignement, santé humaine et action sociale","Enseignement","Services","Salarié",NA,"Célibataire","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Communauté","Emploi sans limite de durée, CDI, titulaire de la fonction publique",NA
"4395",224412,30792,30,30,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30 à 39 ans","30 à 34 ans","Homme","Nouvelle-Calédonie","Dans un autre logement de la même commune",NA,"Française (de naissance)","Nord","Nord",NA,"Cherche un emploi depuis moins d'un an",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","En concubinage ou union libre","Chômage",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Autres : ménage complexe"
"4396",95479,66856,21,21,NA,"4321A",NA,"Ne vit pas en couple",NA,NA,"Employés administratifs d'entreprise","Employés administratifs d'entreprise","Employés","Agent de maîtrise, maîtrise administrative ou commerciale, VRP","BTS, DUT, Deug, Deust, diplôme de santé ou du social niveau bac + 2, diplôme équivalent","Salarié du secteur privé à durée indéterminée","Continue","20 à 29 ans","20 à 24 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Nord","Nord","Nord",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Construction","Construction","Construction","Salarié",NA,"Célibataire","Emploi","Temps complet",NA,"Voiture, camion, fourgonnette, pick-up","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Couple avec enfant(s)"
"4397",175489,68452,82,81,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation au-delà du collège",NA,NA,"80 à 89 ans","80 à 84 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Marié","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple sans enfant"
"4398",110146,103172,66,66,NA,NA,NA,"Vit en couple",NA,NA,NA,NA,NA,NA,"Aucun diplôme mais scolarisation jusqu’au collège",NA,NA,"60 à 69 ans","65 à 69 ans","Homme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud",NA,"Ne recherche pas d’emploi",NA,"N’est pas inscrit dans un établissement d’enseignement",NA,NA,NA,NA,"Salarié","Marié","Retraite ou pré-retraite",NA,"A déjà travaillé","Voiture, camion, fourgonnette, pick-up","Logement ordinaire",NA,"Couple avec enfant(s)"
"4399",199388,61394,51,51,NA,"5510Z",NA,"Ne vit pas en couple",NA,NA,"Personnels des services directs aux particuliers","Personnels des services directs aux particuliers","Employés","Manœuvre, ouvrier spécialisé","Aucun diplôme mais scolarisation jusqu’au collège","Salarié du secteur privé à durée indéterminée","Continue","50 à 59 ans","50 à 54 ans","Femme","Nouvelle-Calédonie","Dans le même logement que maintenant",NA,"Française (de naissance)","Sud","Sud","Sud",NA,NA,"N’est pas inscrit dans un établissement d’enseignement","Commerce de gros et de détail, transports, hébergement et restauration","Hébergement et restauration","Commerce","Salarié",NA,"Célibataire","Emploi","Temps complet",NA,"Transports en commun","Logement ordinaire","Emploi sans limite de durée, CDI, titulaire de la fonction publique","Personne seule"
